id,name,type,city,region,country,latitude,longitude,short_description,full_description,image_url,gallery_urls,dog_friendly_level,amenities,rules,website_url,contact_phone,contact_email,price_range,opening_hours,rating,tags
12ca11b5-7c70-556c-a159-c5f7c91f86f2,Volkspark Hasenheide (Dog Run),urban park,Berlin,,10967 Berlin,,,,"Mix of wooded paths and open lawns; the designated dog run is useful for off‑lead zoomies in a controlled space. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560596-3552098-hasenheide.en.html,,,,,,
041f0a1f-9af3-52a7-8907-a36bcbfff6b1,Park am Gleisdreieck,urban park / rail green,Berlin,,10963 Berlin,,,,"Reclaimed rail yards turned into linear meadows and paths with play areas and cafés. Great sightlines for training and cycling desensitization. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://gruen-berlin.de/en/park-am-gleisdreieck,,,,,,
2b964f88-3bdb-58eb-953d-77e99e956775,Volkspark Humboldthain (Flak Tower View),urban park / hill,Berlin,,13355 Berlin,,,,"Hill paths with staircase climbs to a WWII flak tower viewpoint; mixed woodland and open lawns. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560592-3552098-humboldthain.en.html,,,,,,
63380f25-2913-5357-91ef-e4dd2ab3efb7,Schlosspark Charlottenburg,castle park,Berlin,,14059 Berlin,,,,"Formal lanes and riverside paths around Berlin’s baroque palace; leashed dogs only and respect quiet zones. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.spsg.de/en/palaces-gardens/object/charlottenburg-palace-gardens/,,,,,,
db9e8ce7-b890-5ae7-8c25-bc94bffbe38a,Weißer See (Park am Weißen See),neighborhood lake,Berlin,,13088 Berlin,,,,"Compact lakeside loop with cafés and a swan‑dotted view; busy on weekends—aim for early laps. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560448-3552098-weisser-see.en.html,,,,,,
429e369d-d526-5249-90a3-afb69cb05f03,Natur-Park Schöneberger Südgelände,nature park,Berlin,,12157 Berlin,,,,"Nature reclaiming an old rail yard; boardwalks, art and meadow habitats. Leashed dogs only; stay on marked paths to protect wildlife. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://gruen-berlin.de/en/suedgelaende-nature-park,,,,,,
e188f5e3-6bc0-5141-ae73-a9451f8e6594,Café am Neuen See (CANs),café / beer garden,Berlin,,10787 Berlin,,,,"Tiergarten’s lakeside beer garden and café welcomes leashed dogs on the spacious terrace. Wooden tables under trees, water bowls and easy lake loops before/after. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.",,,,,,https://www.cafeamneuensee.de/,,,,,,
f84c6aa2-f21b-5e9d-9b96-b5c236e3b4a0,BRLO Brwhouse (Gleisdreieck),café / restaurant,Berlin,,10963 Berlin,,,,Craft‑beer hall built from containers with a generous outdoor area; leashed dogs fit right in at picnic tables. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://brlo-brwhouse.de/,,,,,,
cd655ec2-3b49-5ca8-b63c-dcb723c2a564,Silo Coffee,cafe,Berlin,,10245 Berlin,,,,Beloved specialty‑coffee spot in Friedrichshain with sidewalk seating for people‑watching and calm dog settling. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://silocoffee.com/,,,,,,
f5563dd8-122f-5baf-abcc-7fe8d3c71ec3,Zeit für Brot,café / bakery,Berlin,,10119 Berlin (and other branches),,,,Organic bakery famous for giant cinnamon rolls; outside benches welcome polite pups—bring a mat. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://zeitfuerbrot.com/,,,,,,
849be45c-22ad-5739-b3cf-40a8f5aa03df,Markthalle Neun,food hall / terrace,Berlin,,10997 Berlin,,,,Covered market with surrounding street‑food terraces; choose quieter hours for dogs sensitive to crowds. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://markthalleneun.de/,,,,,,
16cb9807-d042-5091-947f-bdeaf73ad2b5,25hours Hotel Bikini Berlin,hotel,Berlin,,10787 Berlin,,,,"Playful design hotel overlooking the zoo and Tiergarten; pet‑friendly rooms make early walks simple. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.25hours-hotels.com/hotels/berlin/bikini-berlin,,,,,,
d184314e-e77d-58ae-aeae-83230356082b,Hotel Zoo Berlin,hotel,Berlin,,10719 Berlin,,,,"Stylish Ku’damm grande dame that welcomes pets; concierge can suggest quiet routes to Lietzensee or Tiergarten. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.hotelzoo.de/,,,,,,
7c9e5185-86d9-542b-a509-e4bf7208faa1,Michelberger Hotel,hotel,Berlin,,10243 Berlin,,,,"Creative hub with a leafy courtyard and pet‑friendly policy; Spree riverside paths are moments away. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://michelbergerhotel.com/,,,,,,
6a501eda-28ca-501f-84de-c409d18f0f85,Kleintierklinik der Freien Universität Berlin (Düppel),vet / emergency 24h,Berlin,,14163 Berlin,,,,"University small‑animal clinic with 24/7 emergency, advanced imaging and multidisciplinary specialists. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.vetmed.fu-berlin.de/einrichtungen/kliniken/index.html,,,,,,
134b48b1-648b-5176-842f-ef56983a2c83,AniCura Tierklinik Berlin (Lankwitz),vet / emergency 24h,Berlin,,12249 Berlin,,,,"Large hospital with ER cover, surgical suites and intensive care; easy access via A103/B1. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.anicura.de/tierspezialisten/berlin/tierklinik-berlin/,,,,,,
31db6e6f-dad4-5fc0-bcbd-e8bf06006afb,Tierklinik Biesdorf (Kleintierzentrum),vet / emergency 24h,Berlin,,12683 Berlin,,,,"East‑side animal hospital with emergency service, diagnostics and surgery. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierklinik-biesdorf.de/,,,,,,
79acf307-d16c-532c-aef7-b9f3ab74df42,Tierarztpraxis am Treptower Park,vet (general practice),Berlin,,12435 Berlin,,,,"Trusted neighborhood clinic close to large green spaces; clear communication and preventive‑care focus. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierarzt-treptow.de/,,,,,,
bafd61da-512e-5555-98d9-fcfb290ec925,Tierarztpraxis Boxhagener Straße,vet (general practice),Berlin,,10245 Berlin,,,,"Friendly Friedrichshain practice handling routine care and minor surgery; calm, modern waiting area. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierarzt-boxi.de/,,,,,,
463b3642-9948-5b9b-b5b1-18df37dfcdc8,Fressnapf XXL Berlin‑Lichtenberg,pet shop,Berlin,,10365 Berlin,,,,"Huge selection of food, gear and travel accessories; staff can help with harness fitting and muzzle sizing.",,,,,,https://www.fressnapf.de/maerkte/fressnapf-berlin-lichtenberg-xxl/,,,,,,
d86c399c-f602-509a-b66f-6382f51a9197,Hundesalon Fellfreunde,grooming / spa,Berlin,,10997 Berlin,,,,Low‑stress grooming with coat‑care packages tailored to breed and lifestyle; book ahead for weekends.,,,,,,https://fellfreunde-berlin.de/,,,,,,
f8e24cae-e495-5ec4-b9a2-34c492fd2941,Rudelbildung – Hundeschule & Tagesbetreuung,daycare / training,Berlin,,12059 Berlin,,,,Reward‑based training combined with structured daycare; focus on real‑life city skills like recall and calm café manners.,,,,,,https://rudelbildung.de/,,,,,,
d3de149e-e853-50e9-b908-53c21464240f,Bois de Boulogne (Lakes & Allées),urban park,Paris,,75016 Paris,,,,"Vast western park with lakes, wooded allées and long gravel paths. Leashed dogs are welcome through much of the park; plan loops around Lac Supérieur and Lac Inférieur for water views. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/bois-de-boulogne-1807,,,,,,
9369d665-3176-573e-ae92-e37dd63e508e,Bois de Vincennes (Lac Daumesnil),urban park,Paris,,75012 Paris,,,,"Eastern counterpart to Boulogne with broad meadows, four lakes and island bridges. Leashed dogs are common on perimeter paths—check signs for no‑dog zones and nesting areas. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/bois-de-vincennes-1825,,,,,,
dfd6c098-ca92-560f-a0e8-da9d77bb55fa,Parc des Buttes‑Chaumont,city park,Paris,,75019 Paris,,,,"Romantic, hilly park with a lake, grotto and temple viewpoint; winding paths offer natural shade. Dogs are welcome on leash; choose quieter hours to avoid crowds on narrow paths. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/parc-des-buttes-chaumont-1817,,,,,,
306351b1-c2ff-57ca-8bc3-2a02d6bd7e98,Parc Montsouris,city park,Paris,,75014 Paris,,,,"Large English‑style park in the south with rolling lawns, a lake and plenty of benches for water breaks. Leashed dogs are fine on main paths—respect posted lawn rules. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/parc-montsouris-1815,,,,,,
7c507c9b-3d61-5af4-a880-66806b233f8d,Coulée Verte René‑Dumont (Promenade Plantée),promenade / greenway,Paris,,75012 Paris,,,,"An elevated linear park on a former railway viaduct with treetop views and pocket gardens. Leashed dogs can enjoy varied textures and city outlooks; avoid peak times. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/la-coulee-verte-rene-dumont-6003,,,,,,
489ea691-d98c-5e28-b20e-4b2b65bcf2fd,Berges de Seine (Rive Droite & Gauche),river walk,Paris,,central Paris,,,,"Pedestrianized riverbanks with long, flat promenades perfect for steady leash walks and people‑watching. Bring a mat for café stops on the quais. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/pages/les-berges-de-seine-2082,,,,,,
286d65cd-a04b-541d-8ccb-b98e49f6f2b0,Canal Saint‑Martin Promenade,canal walk,Paris,,75010 Paris,,,,"Leafy canal‑side towpaths with iron footbridges and waterside cafés; great for unhurried loops. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/pages/les-canaux-de-paris-247,,,,,,
5770a9da-a56e-591b-98c1-71619811371b,Parc Monceau,city park,Paris,,75008 Paris,,,,"Elegant oval park ringed by mansions; flat gravel paths suit quick morning laps with your dog. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/parc-monceau-1812,,,,,,
7cf7c9e3-6aa9-5b0d-9bc5-ff8fd6194cd9,Parc Rives de Seine – Île aux Cygnes Access,river island park,Paris,,75015 Paris,,,,"A narrow, leafy island path between the Eiffel Tower and the Statue of Liberty replica; flat and breezy. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/pages/les-berges-de-seine-2082,,,,,,
e4f345e3-35c7-5e4f-9010-9632714da5f9,Parc de Belleville,garden / view,Paris,,75020 Paris,,,,"Terraced garden on a hillside with big east‑Paris views; pocket lawns and pergolas offer shade for breaks. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.paris.fr/lieux/parc-de-belleville-1790,,,,,,
0b1cb714-48cb-5c66-b281-610529e87c9b,Coutume Café,cafe,Paris,,75007 Paris,,,,"Specialty‑coffee pioneer with calm, sunlit seating; outside tables suit polite, leashed dogs. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.",,,,,,https://www.coutumecafe.com/,,,,,,
f1efe53c-7d0e-5ffc-9083-c94efb30d984,Du Pain et des Idées,café / bakery,Paris,,75010 Paris,,,,Beloved bakery famous for the ‘pain des amis’ and escargots; grab‑and‑go pastries and enjoy them canalside with your dog. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,http://dupainetdesidees.com/,,,,,,
b016584a-0899-53d9-b910-1e5202b7a140,La Fontaine de Belleville,cafe,Paris,,75010 Paris,,,,"Classic café with terrace culture done right—bistro chairs, shade and staff used to four‑legged neighbors. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.",,,,,,https://www.fontainebelleville.com/,,,,,,
bb39302b-f639-56bc-a5c1-70b3f7fd15b5,Marché des Enfants Rouges,market / food hall,Paris,,75003 Paris,,,,"Historic covered market with global food counters; best with dogs at quieter hours, then picnic in nearby Square du Temple. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.",,,,,,https://www.paris.fr/lieux/marche-des-enfants-rouges-5373,,,,,,
01dc4fd8-0aae-5570-9fcb-2886df44a044,Le Bristol Paris,hotel,Paris,,75008 Paris,,,,"Palace‑level service with pet‑friendly rooms; concierge can suggest discreet walking routes to Parc Monceau. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.oetkercollection.com/hotels/le-bristol-paris/,,,,,,
88f2ef2c-385a-5c32-a366-26f319faba1d,Hôtel des Grands Boulevards,hotel,Paris,,75002 Paris,,,,"Romantic‑meets‑retro hotel with leafy courtyard; clear pet policy and easy access to covered passages on rainy days. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.grandsboulevardshotel.com/,,,,,,
ab7ea1de-76d2-5094-ac88-1138d83370f9,Mama Shelter Paris East,hotel,Paris,,75020 Paris,,,,"Playful, budget‑friendly stay that welcomes pets; head to nearby Père‑Lachaise perimeter for quiet laps. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.mamashelter.com/paris-east/,,,,,,
39012b3c-fd5a-5f52-861b-5a174d232b2e,CHV Frégis (Arcueil),vet / emergency 24h,Paris,,94110 Arcueil,,,,"Renowned hospital just south of Paris with 24/7 emergency, advanced imaging and board‑certified specialists. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.fregis.com/,,,,,,
9e3dd945-2762-578b-b204-c1efc4e33dc2,Advetia – Hôpital Vétérinaire Paris Ouest,vet / emergency 24h,Paris,,92130 Issy‑les‑Moulineaux,,,,"Modern 24/7 hospital on the west side offering ER, ICU and a full range of specialties; easy access from the Périphérique. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.advetia.fr/,,,,,,
60446528-f29d-5daf-8407-cb12e045fe55,CHV Pommery (Reims – regional),vet / emergency 24h,Paris,,51100 Reims,,,,"Not in Paris but a key regional referral with 24/7 emergency and advanced surgery—useful for travelers crossing east. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://chv-pommery.fr/,,,,,,
c119b857-cffd-5cfa-b7cc-945249b151fc,VétoAdom (SOS Vétérinaires à Domicile),vet (house‑call emergency),Paris,,Paris intra‑muros & proche banlieue,,,,"Emergency vets who come to your home/hotel across Paris; triage by phone and dispatch within set zones. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.vetoadom.com/,,,,,,
bc66dc5f-3dc5-592e-9797-62eafeeba833,Clinique Vétérinaire Saint‑Martin,vet (general practice),Paris,,75010 Paris,,,,"Neighborhood clinic a few steps from the canal; preventive care, dentistry and minor surgery with kind handling. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.cliniqueveterinairedusaintmartin.fr/,,,,,,
25ec0bdf-aed0-5f3e-9916-d0c50f84ed2f,Clinique Vétérinaire du 15e – Convention,vet (general practice),Paris,,75015 Paris,,,,"Trusted practice for routine visits in the southwest; clear communication and easy transport links. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.cliniqueveterinairedu15.fr/,,,,,,
605b9b78-c3a8-5381-a9fa-bb99d446274b,Tom&Co Paris – Nation,pet shop,Paris,,75012 Paris,,,,"Chain pet store with solid food, harness and travel gear selection; staff can help with fit checks.",,,,,,https://tomandco.com/fr/magasins/france/paris/paris-nation/,,,,,,
71d4011b-22ce-5f32-9c18-02b651a86b71,Waf Waf Dog Grooming (11e),grooming / spa,Paris,,75011 Paris,,,,Low‑stress grooming focusing on patient handling and coat health; book ahead for weekends.,,,,,,https://wafwafdoggrooming.fr/,,,,,,
fe05087c-3c66-5c56-9c3b-62b758d5a3d9,Paris Dogs – Éducation & Balades,daycare / training,Paris,,Paris intra‑muros (meeting points vary),,,,"Reward‑based training, social walks and daycare services designed for busy Parisian routines.",,,,,,https://parisdogs.fr/,,,,,,
