id,name,type,city,region,country,latitude,longitude,short_description,full_description,image_url,gallery_urls,dog_friendly_level,amenities,rules,website_url,contact_phone,contact_email,price_range,opening_hours,rating,tags
12ca11b5-7c70-556c-a159-c5f7c91f86f2,Volkspark Hasenheide (Dog Run),urban park,Berlin,,10967 Berlin,,,,"Mix of wooded paths and open lawns; the designated dog run is useful for off‑lead zoomies in a controlled space. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560596-3552098-hasenheide.en.html,,,,,,
041f0a1f-9af3-52a7-8907-a36bcbfff6b1,Park am Gleisdreieck,urban park / rail green,Berlin,,10963 Berlin,,,,"Reclaimed rail yards turned into linear meadows and paths with play areas and cafés. Great sightlines for training and cycling desensitization. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://gruen-berlin.de/en/park-am-gleisdreieck,,,,,,
2b964f88-3bdb-58eb-953d-77e99e956775,Volkspark Humboldthain (Flak Tower View),urban park / hill,Berlin,,13355 Berlin,,,,"Hill paths with staircase climbs to a WWII flak tower viewpoint; mixed woodland and open lawns. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560592-3552098-humboldthain.en.html,,,,,,
63380f25-2913-5357-91ef-e4dd2ab3efb7,Schlosspark Charlottenburg,castle park,Berlin,,14059 Berlin,,,,"Formal lanes and riverside paths around Berlin’s baroque palace; leashed dogs only and respect quiet zones. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.spsg.de/en/palaces-gardens/object/charlottenburg-palace-gardens/,,,,,,
db9e8ce7-b890-5ae7-8c25-bc94bffbe38a,Weißer See (Park am Weißen See),neighborhood lake,Berlin,,13088 Berlin,,,,"Compact lakeside loop with cafés and a swan‑dotted view; busy on weekends—aim for early laps. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://www.berlin.de/en/parks-gardens/3560448-3552098-weisser-see.en.html,,,,,,
429e369d-d526-5249-90a3-afb69cb05f03,Natur-Park Schöneberger Südgelände,nature park,Berlin,,12157 Berlin,,,,"Nature reclaiming an old rail yard; boardwalks, art and meadow habitats. Leashed dogs only; stay on marked paths to protect wildlife. Expect broad paths and mixed terrain that’s kind to paws, with shade pockets and benches for water breaks. Go early or at golden hour in summer to avoid heat; bring a collapsible bowl and extra bags. Leash rules vary by area—check signage at each entrance and respect protected habitats.",,,,,,https://gruen-berlin.de/en/suedgelaende-nature-park,,,,,,
e188f5e3-6bc0-5141-ae73-a9451f8e6594,Café am Neuen See (CANs),café / beer garden,Berlin,,10787 Berlin,,,,"Tiergarten’s lakeside beer garden and café welcomes leashed dogs on the spacious terrace. Wooden tables under trees, water bowls and easy lake loops before/after. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.",,,,,,https://www.cafeamneuensee.de/,,,,,,
f84c6aa2-f21b-5e9d-9b96-b5c236e3b4a0,BRLO Brwhouse (Gleisdreieck),café / restaurant,Berlin,,10963 Berlin,,,,Craft‑beer hall built from containers with a generous outdoor area; leashed dogs fit right in at picnic tables. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://brlo-brwhouse.de/,,,,,,
cd655ec2-3b49-5ca8-b63c-dcb723c2a564,Silo Coffee,cafe,Berlin,,10245 Berlin,,,,Beloved specialty‑coffee spot in Friedrichshain with sidewalk seating for people‑watching and calm dog settling. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://silocoffee.com/,,,,,,
f5563dd8-122f-5baf-abcc-7fe8d3c71ec3,Zeit für Brot,café / bakery,Berlin,,10119 Berlin (and other branches),,,,Organic bakery famous for giant cinnamon rolls; outside benches welcome polite pups—bring a mat. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://zeitfuerbrot.com/,,,,,,
849be45c-22ad-5739-b3cf-40a8f5aa03df,Markthalle Neun,food hall / terrace,Berlin,,10997 Berlin,,,,Covered market with surrounding street‑food terraces; choose quieter hours for dogs sensitive to crowds. Staff are used to well‑behaved dogs; outdoor tables are shaded and water bowls are usually available. Aim for off‑peak hours if your dog is still practicing calm café manners and bring a mat or chew to help them settle. Always keep your companion leashed and tucked under the table for everyone’s comfort.,,,,,,https://markthalleneun.de/,,,,,,
16cb9807-d042-5091-947f-bdeaf73ad2b5,25hours Hotel Bikini Berlin,hotel,Berlin,,10787 Berlin,,,,"Playful design hotel overlooking the zoo and Tiergarten; pet‑friendly rooms make early walks simple. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.25hours-hotels.com/hotels/berlin/bikini-berlin,,,,,,
d184314e-e77d-58ae-aeae-83230356082b,Hotel Zoo Berlin,hotel,Berlin,,10719 Berlin,,,,"Stylish Ku’damm grande dame that welcomes pets; concierge can suggest quiet routes to Lietzensee or Tiergarten. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://www.hotelzoo.de/,,,,,,
7c9e5185-86d9-542b-a509-e4bf7208faa1,Michelberger Hotel,hotel,Berlin,,10243 Berlin,,,,"Creative hub with a leafy courtyard and pet‑friendly policy; Spree riverside paths are moments away. Check size limits and fees before booking, and ask about bowls, beds or welcome treats. Nearby green pockets make early‑morning potty breaks easy; keep wipes and extra bags in your daypack. Quiet, interior rooms are usually best for sound‑sensitive dogs.",,,,,,https://michelbergerhotel.com/,,,,,,
6a501eda-28ca-501f-84de-c409d18f0f85,Kleintierklinik der Freien Universität Berlin (Düppel),vet / emergency 24h,Berlin,,14163 Berlin,,,,"University small‑animal clinic with 24/7 emergency, advanced imaging and multidisciplinary specialists. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.vetmed.fu-berlin.de/einrichtungen/kliniken/index.html,,,,,,
134b48b1-648b-5176-842f-ef56983a2c83,AniCura Tierklinik Berlin (Lankwitz),vet / emergency 24h,Berlin,,12249 Berlin,,,,"Large hospital with ER cover, surgical suites and intensive care; easy access via A103/B1. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.anicura.de/tierspezialisten/berlin/tierklinik-berlin/,,,,,,
31db6e6f-dad4-5fc0-bcbd-e8bf06006afb,Tierklinik Biesdorf (Kleintierzentrum),vet / emergency 24h,Berlin,,12683 Berlin,,,,"East‑side animal hospital with emergency service, diagnostics and surgery. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierklinik-biesdorf.de/,,,,,,
79acf307-d16c-532c-aef7-b9f3ab74df42,Tierarztpraxis am Treptower Park,vet (general practice),Berlin,,12435 Berlin,,,,"Trusted neighborhood clinic close to large green spaces; clear communication and preventive‑care focus. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierarzt-treptow.de/,,,,,,
bafd61da-512e-5555-98d9-fcfb290ec925,Tierarztpraxis Boxhagener Straße,vet (general practice),Berlin,,10245 Berlin,,,,"Friendly Friedrichshain practice handling routine care and minor surgery; calm, modern waiting area. Save the phone number in your contacts and note the closest 24/7 alternative for backup. Ask about quiet waiting options if your dog is anxious, and bring medical history or EU Pet Passport if available. For emergencies, call ahead so the team can prepare triage.",,,,,,https://www.tierarzt-boxi.de/,,,,,,
463b3642-9948-5b9b-b5b1-18df37dfcdc8,Fressnapf XXL Berlin‑Lichtenberg,pet shop,Berlin,,10365 Berlin,,,,"Huge selection of food, gear and travel accessories; staff can help with harness fitting and muzzle sizing.",,,,,,https://www.fressnapf.de/maerkte/fressnapf-berlin-lichtenberg-xxl/,,,,,,
d86c399c-f602-509a-b66f-6382f51a9197,Hundesalon Fellfreunde,grooming / spa,Berlin,,10997 Berlin,,,,Low‑stress grooming with coat‑care packages tailored to breed and lifestyle; book ahead for weekends.,,,,,,https://fellfreunde-berlin.de/,,,,,,
f8e24cae-e495-5ec4-b9a2-34c492fd2941,Rudelbildung – Hundeschule & Tagesbetreuung,daycare / training,Berlin,,12059 Berlin,,,,Reward‑based training combined with structured daycare; focus on real‑life city skills like recall and calm café manners.,,,,,,https://rudelbildung.de/,,,,,,
ffef70d4-1cb8-548d-a829-1b1e2b36414b,Tempelhofer Feld (dog areas),park_offleash_area,Berlin,Tempelhofer Damm,12101 Berlin,52.48097,13.41052,,Former airport turned park with zoned off-leash areas and long runways for walks; dogs must be leashed in some zones and during bird breeding season.,,,,,,https://www.tempelhoferfeld.de/,,,,,,
6309eda0-bd7f-5156-8c1c-30cabeb40333,Grunewaldsee Hundestrand (Dog beach),lake_swim,Berlin,,14193 Berlin,52.4737,13.2618,,Forest lake with very popular dog beach; huge adjacent off-leash area in Grunewald forest.,,,,,,,,,,,,
633e62fa-3e89-59c4-88e6-55db9d0f6183,Grunewald Forest Trails,trail_hike,Berlin,,Berlin,52.472,13.262,,Extensive forest network with signed trails; popular with dog walkers. Keep dogs under control and observe posted rules.,,,,,,,,,,,,
441dba4e-d229-5872-8147-dd7ff6433ba8,Café am Neuen See,cafe_restaurant_bar,Berlin,,10787 Berlin,52.5109,13.3394,,Beer garden and restaurant by the lake in Tiergarten; dogs commonly welcomed on terrace.,,,,,,https://cafeamneuensee.de/,,,,,,
c77856f1-45be-5512-a660-f9988e2278e0,Fressnapf Berlin-Kreuzberg,pet_store_boutique,Berlin,,10963 Berlin,52.5025,13.3764,,"Large chain pet store for food, accessories and supplies.",,,,,,https://www.fressnapf.de/stores/fressnapf-berlin-kreuzberg/,+49 30 25794006,,,,,
daaf597d-aebd-59d0-b17e-d91b188bb85c,Veterinärmedizinisches Zentrum Berlin – Tierarztpraxis Rödiger (24h),vet_clinic_hospital,Berlin,,13405 Berlin,52.5667,13.3236,,24/7 small animal hospital with emergency services.,,,,,,https://www.vetzentrum-berlin.de/,+49 30 4127357,,,,,
ee940ded-5dbf-5a87-8b0e-abdfbb57fd1b,Martin Rütter Hundeschule Berlin (Inh. Sandau),dog_walker_trainer,Berlin,,14109 Berlin,52.423313,13.1828682,,Well-known dog training school offering group and individual sessions.,,,,,,https://www.martinruetter.com/berlin-inh-sandau/,0175 5005049,,,,,
